"ID","Description","Index","SubIndex","Name","SubName"
"38547","Dragon Wing 9 x 6",33,3,"Animal","Animal, Body Part"
"89522","Horn (Unicorn)",33,3,"Animal","Animal, Body Part"
"6127","Dragon / Dinosaur Arm Right",33,3,"Animal","Animal, Body Part"
"43892","Elephant Tail / Trunk",33,3,"Animal","Animal, Body Part"
"40374","Dinosaur Body Quarter with Pins",33,3,"Animal","Animal, Body Part"
"6133","Dragon Wing",33,3,"Animal","Animal, Body Part"
"40378","Dinosaur Tail / Neck Middle Section with Pin",33,3,"Animal","Animal, Body Part"
"6027","Alligator / Crocodile / Dragon Upper Jaw / Dinosaur Tongue",33,3,"Animal","Animal, Body Part"
"87747","Barb / Claw / Horn - Large",33,3,"Animal","Animal, Body Part"
"40375","Dinosaur Body Neck / Tail Ring",33,3,"Animal","Animal, Body Part"
"42090","Monkey Tail, Curled",33,3,"Animal","Animal, Body Part"
"64847","Cow Horn",33,3,"Animal","Animal, Body Part"
"86057","Tauntaun / Wampa Horn Left",33,3,"Animal","Animal, Body Part"
"6128","Dragon / Dinosaur Arm Left",33,3,"Animal","Animal, Body Part"
"6026","Alligator / Crocodile Body",33,3,"Animal","Animal, Body Part"
"6129c01","Dragon Body Classic",33,3,"Animal","Animal, Body Part"
"43900","Dragon Head Orient",33,3,"Animal","Animal, Body Part"
"11329","Rancor Claw",33,3,"Animal","Animal, Body Part"
"6028","Alligator / Crocodile / Dragon / Dinosaur Tail",33,3,"Animal","Animal, Body Part"
"98087","Dino Jaw Lower Pteranodon with Pin - Flexible Plastic",33,4,"Animal","Animal, Dinosaur"
"tricera03","Dino Triceratops with Dark Orange Legs - Complete Assembly",33,4,"Animal","Animal, Dinosaur"
"30464","Dino Baby T-Rex",33,4,"Animal","Animal, Dinosaur"
"stego01","Dino Stegosaurus with Light Gray Legs - Complete Assembly",33,4,"Animal","Animal, Dinosaur"
"trex07","Dino Tyrannosaurus Rex - Complete Assembly",33,4,"Animal","Animal, Dinosaur"
"30478","Dino Pteranodon",33,4,"Animal","Animal, Dinosaur"
"30115","Snake",33,5,"Animal","Animal, Land"
"50687","Rat Standing 'Scabbers'",33,5,"Animal","Animal, Land"
"33320","Frog",33,5,"Animal","Animal, Land"
"40234","Rat",33,5,"Animal","Animal, Land"
"30169","Scorpion",33,5,"Animal","Animal, Land"
"6251","Cat Crouching",33,5,"Animal","Animal, Land"
"30238","Spider",33,5,"Animal","Animal, Land"
"30032","Horse Pony",33,5,"Animal","Animal, Land"
"29111","Spider with Elongated Abdomen",33,5,"Animal","Animal, Land"
"23714","Ant",33,5,"Animal","Animal, Land"
"48812","Dog / Wolf 'the Grim'",33,5,"Animal","Animal, Land"
"98136","Snake, Mini",33,5,"Animal","Animal, Land"
"95342","Chicken",33,5,"Animal","Animal, Land"
"2550c02","Monkey - Flat Silver and Orange Arms and Legs, Dark Brown Hands and Feet (Monkey Wretch)",33,5,"Animal","Animal, Land"
"59228","Horse, Skeletal",33,5,"Animal","Animal, Land"
"30084","Manta Ray (Stingray)",33,6,"Animal","Animal, Water"
"2547c01","Shark (Complete Assembly)",33,6,"Animal","Animal, Water"
"18970","Clam / Scallop Shell with 4 Studs",33,6,"Animal","Animal, Water"
"6228b","Dolphin (Normal Connection - With Axle Holder)",33,6,"Animal","Animal, Water"
"64648","Fish",33,6,"Animal","Animal, Water"
"6026c01","Alligator / Crocodile (Complete Assembly)",33,6,"Animal","Animal, Water"
"6086","Octopus",33,6,"Animal","Animal, Water"
"33121","Crab",33,6,"Animal","Animal, Water"
"30218","Clam, Type 1 - Continuous Scalloped Inner Lip",33,6,"Animal","Animal, Water"
"x112","Starfish",33,6,"Animal","Animal, Water"
"x59","Fish Ornamental",33,6,"Animal","Animal, Water"
"15279","Plant Grass Stem",34,1,"Plant","Plant"
"15469","Plant Leaves 2 x 2 with 4 Petals and Axle Hole",34,1,"Plant","Plant"
"2417","Plant Leaves 6 x 5",34,1,"Plant","Plant"
"2423","Plant Leaves 4 x 3",34,1,"Plant","Plant"
"6064","Plant Prickly Bush 2 x 2 x 4",34,1,"Plant","Plant"
"19119","Plant Flower Stem with Bar and 6 Stems",34,1,"Plant","Plant"
"24855","Plant Flower Stem with Bottom Pin",34,1,"Plant","Plant"
"98262","Plant Flower 2 x 2 Rounded - Solid Stud",34,1,"Plant","Plant"
"35473","Plant Flower 4 x 4 Rounded Petals",34,1,"Plant","Plant"
"3741","Plant Flower Stem",34,1,"Plant","Plant"
"3742","Plant Flower Small",34,1,"Plant","Plant"
"28870","Plant Stem, Curved with 2 Thorns and 2 Swirls",34,1,"Plant","Plant"
"30093","Plant Sea Grass",34,1,"Plant","Plant"
"x8","Plant Flower Stem 1 x 1 x 2/3 with 3 Large Leaves",34,1,"Plant","Plant"
"30176","Plant Brick, Round 1 x 1 with 3 Bamboo Leaves",34,1,"Plant","Plant"
"30239","Plant Leaves 6 x 5 Swordleaf with Clip",34,1,"Plant","Plant"
"55236","Plant Vine Seaweed / Appendage Spiked / Bionicle Spine",34,1,"Plant","Plant"
"99249","Plant Flower Stem with Bar",34,1,"Plant","Plant"
"32607","Plant Plate, Round 1 x 1 with 3 Leaves",34,1,"Plant","Plant"
"4727","Plant Flower 2 x 2 Leaves - Angular",34,1,"Plant","Plant"
"3742c01","Plant Flower Small, 4 on Sprue",34,1,"Plant","Plant"
"37695","Plant Stem with 3 Leaves and Bottom Pin",34,1,"Plant","Plant"
"10884","Plant Leaves 6 x 5 Swordleaf with Clip (thick open O clip)",34,1,"Plant","Plant"
"6065","Plant Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center",34,1,"Plant","Plant"
"4728","Plant Flower 2 x 2 Rounded - Open Stud",34,1,"Plant","Plant"
"2435","Plant, Tree Pine Small 2 x 2 x 4",34,2,"Plant","Plant, Tree"
"2563","Plant, Tree Palm Base",34,2,"Plant","Plant, Tree"
"3470","Plant, Tree Fruit",34,2,"Plant","Plant, Tree"
"2536","Plant, Tree Palm Trunk",34,2,"Plant","Plant, Tree"
"30338","Plant, Tree Palm Base 4 x 4 with Trunk",34,2,"Plant","Plant, Tree"
"30131","Plant, Tree 6 x 6 Hollow Stump",34,2,"Plant","Plant, Tree"
"2566","Plant, Tree Palm Top",34,2,"Plant","Plant, Tree"
"6148","Plant, Tree Palm Leaf Small 8 x 3",34,2,"Plant","Plant, Tree"
"3471","Plant, Tree Pine Large 4 x 4 x 6 2/3",34,2,"Plant","Plant, Tree"
"30339","Plant, Tree Palm Leaf 4",34,2,"Plant","Plant, Tree"
"ftbush","Plant, Tree Flat Bush painted with solid base",34,2,"Plant","Plant, Tree"
"ftbushh","Plant, Tree Flat Bush painted with hollow base",34,2,"Plant","Plant, Tree"
"ftfruith","Plant, Tree Flat Fruit painted with hollow base",34,2,"Plant","Plant, Tree"
"2536d","Plant, Tree Palm Trunk - Short Connector, Axle Hole with 2 Inside Prongs",34,2,"Plant","Plant, Tree"
"3778","Plant, Tree Cypress",34,2,"Plant","Plant, Tree"
"2518","Plant, Tree Palm Leaf Large 10 x 5",34,2,"Plant","Plant, Tree"
"2653","Brick, Modified 1 x 4 with Groove",3,1,"Modified Brick","Brick, Modified"
"2458","Brick, Modified 1 x 2 with Pin",3,1,"Modified Brick","Brick, Modified"
"30237","Brick, Modified 1 x 2 with Vertical Clip",3,1,"Modified Brick","Brick, Modified"
"2605c01","Brick, Modified 1 x 2 x 2 1/3 with Spring Unit (Shock Absorber)",3,1,"Modified Brick","Brick, Modified"
"2921","Brick, Modified 1 x 1 with Handle",3,1,"Modified Brick","Brick, Modified"
"30000","Brick, Modified 2 x 2 with Pins and Axle Hole",3,1,"Modified Brick","Brick, Modified"
"18892","Brick, Modified 2 x 4 with Wheels Holder with 2 x 2 Cutout and Hole",3,1,"Modified Brick","Brick, Modified"
"18922","Brick, Modified 8 x 16 with 1 x 4 Indentations and 1 x 4 Plate",3,1,"Modified Brick","Brick, Modified"
"30137","Brick, Modified 1 x 4 Log",3,1,"Modified Brick","Brick, Modified"
"30592","Brick, Modified 2 x 2 with Top Pin and 1 x 2 Side Plates",3,1,"Modified Brick","Brick, Modified"
"2463","Brick, Modified Facet 3 x 3 x 2 Top",3,1,"Modified Brick","Brick, Modified"
"26604","Brick, Modified 1 x 1 with Studs on 2 Sides, Adjacent",3,1,"Modified Brick","Brick, Modified"
"15533","Brick, Modified 1 x 4 with Masonry Profile (Brick Profile)",3,1,"Modified Brick","Brick, Modified"
"30621","Brick, Modified 2 x 12 with 2 Side Pins and 2 End Pins, Technic Holes, and 4W Flared End",3,1,"Modified Brick","Brick, Modified"
"26597","Brick, Modified 1 x 2 with Handle on End",3,1,"Modified Brick","Brick, Modified"
"30076","Brick, Modified 4 x 10 with 4 Pins",3,1,"Modified Brick","Brick, Modified"
"2877","Brick, Modified 1 x 2 with Grille (Grill)",3,1,"Modified Brick","Brick, Modified"
"3317","Brick, Modified 1 x 2 with Digger Bucket Arm Holder",3,1,"Modified Brick","Brick, Modified"
"20310","Brick, Modified 1 x 1 with Scroll with Open Stud",3,1,"Modified Brick","Brick, Modified"
"30181","Brick, Modified 4 x 10 with Cut Corners",3,1,"Modified Brick","Brick, Modified"
"2464","Brick, Modified Facet 3 x 3 x 2 Bottom",3,1,"Modified Brick","Brick, Modified"
"3709a","Brick, Modified 2 x 4 with Top/Side/End Holes",3,1,"Modified Brick","Brick, Modified"
"3709c","Brick, Modified 2 x 4 with Top/Side/End Holes with Solid Studs",3,1,"Modified Brick","Brick, Modified"
"3963","Brick, Modified 1 x 1 with 3 Loudspeakers / Space Positioning Rockets",3,1,"Modified Brick","Brick, Modified"
"4070","Brick, Modified 1 x 1 with Headlight",3,1,"Modified Brick","Brick, Modified"
"30603","Brick, Modified 2 x 2 No Studs, Sloped with 3 Side Pistons Raised",3,1,"Modified Brick","Brick, Modified"
"4216","Brick, Modified 1 x 2 with Groove",3,1,"Modified Brick","Brick, Modified"
"4217","Brick, Modified 1 x 14 with Groove",3,1,"Modified Brick","Brick, Modified"
"22885","Brick, Modified 1 x 2 x 1 2/3 with Studs on 1 Side",3,1,"Modified Brick","Brick, Modified"
"30136","Brick, Modified 1 x 2 Log",3,1,"Modified Brick","Brick, Modified"
"47117","Brick, Modified 2 x 2 with Grooves and Top Peg",3,1,"Modified Brick","Brick, Modified"
"34816","Brick, Modified 1 x 2 with Handle on End - Bar Flush with Edge of Handle",3,1,"Modified Brick","Brick, Modified"
"2462","Brick, Modified Facet 3 x 3",3,1,"Modified Brick","Brick, Modified"
"15444","Brick, Modified 1 x 1 x 2 with Square Hole",3,1,"Modified Brick","Brick, Modified"
"4733","Brick, Modified 1 x 1 with Studs on 4 Sides",3,1,"Modified Brick","Brick, Modified"
"4747","Brick, Modified 2 x 4 with Coupling, Male",3,1,"Modified Brick","Brick, Modified"
"4748","Brick, Modified 2 x 4 with Coupling, Female",3,1,"Modified Brick","Brick, Modified"
"30237b","Brick, Modified 1 x 2 with Vertical Clip (thick open O clip)",3,1,"Modified Brick","Brick, Modified"
"4088","Brick, Modified 1 x 4 x 2 Center Stud Top",3,1,"Modified Brick","Brick, Modified"
"47905","Brick, Modified 1 x 1 with Studs on 2 Sides",3,1,"Modified Brick","Brick, Modified"
"30274","Brick, Modified 2 x 3 x 3 with Cutout and Lion Head",3,1,"Modified Brick","Brick, Modified"
"4595","Brick, Modified 1 x 2 x 2/3 with Studs on Sides",3,1,"Modified Brick","Brick, Modified"
"47116","Brick, Modified 12 x 24 with Peg at each Corner",3,1,"Modified Brick","Brick, Modified"
"14413","Brick, Modified Facet 4 x 4",3,1,"Modified Brick","Brick, Modified"
"47122","Brick, Modified 2 x 24 with Peg at each End",3,1,"Modified Brick","Brick, Modified"
"4729","Brick, Modified 2 x 2 No Studs, Top Pin",3,1,"Modified Brick","Brick, Modified"
"3581","Brick, Modified 1 x 1 x 2 with Shutter Holder",3,1,"Modified Brick","Brick, Modified"
"30520","Brick, Modified 2 x 8 with Axle hole at each End",3,1,"Modified Brick","Brick, Modified"
"30526","Brick, Modified 1 x 2 with 2 Pins",3,1,"Modified Brick","Brick, Modified"
"60476","Brick, Modified 1 x 1 with Clip Horizontal",3,1,"Modified Brick","Brick, Modified"
"6056","Brick, Modified 2 x 2 x 6 with Groove",3,1,"Modified Brick","Brick, Modified"
"47855","Brick, Modified 2 x 12 with Peg at each End",3,1,"Modified Brick","Brick, Modified"
"60583a","Brick, Modified 1 x 1 x 3 with 2 Clips Vertical - Solid Stud",3,1,"Modified Brick","Brick, Modified"
"60583b","Brick, Modified 1 x 1 x 3 with 2 Clips Vertical - Hollow Stud",3,1,"Modified Brick","Brick, Modified"
"30645","Brick, Modified 12 x 12 Base",3,1,"Modified Brick","Brick, Modified"
"3134","Brick, Modified 1 x 2 with Cable Holding Cutout",3,1,"Modified Brick","Brick, Modified"
"32952","Brick, Modified 1 x 1 x 1 2/3 with Studs on 1 Side",3,1,"Modified Brick","Brick, Modified"
"6107","Brick, Modified Facet 5 x 5",3,1,"Modified Brick","Brick, Modified"
"6161","Brick, Modified 24 x 24 without 12 x 12 Quarter Circle",3,1,"Modified Brick","Brick, Modified"
"4730","Brick, Modified 2 x 2 with Pin and No Axle Hole",3,1,"Modified Brick","Brick, Modified"
"6249","Brick, Modified 2 x 4 with Pins",3,1,"Modified Brick","Brick, Modified"
"67329","Brick, Modified 1 x 2 x 1 2/3 with Studs on 3 Sides",3,1,"Modified Brick","Brick, Modified"
"67810","Brick, Modified 2 x 2 x 1 1/3 with Curved Top",3,1,"Modified Brick","Brick, Modified"
"7049a","Brick, Modified 2 x 4 with Wheels Holder Old, Opaque Bottom",3,1,"Modified Brick","Brick, Modified"
"7049b","Brick, Modified 2 x 4 with Wheels Holder Old and Trans-Clear Bottom",3,1,"Modified Brick","Brick, Modified"
"800","Brick, Modified 2 x 4 with Wheels Holder Old for Car Steering Gear Axle",3,1,"Modified Brick","Brick, Modified"
"87087","Brick, Modified 1 x 1 with Stud on 1 Side",3,1,"Modified Brick","Brick, Modified"
"87620","Brick, Modified Facet 2 x 2",3,1,"Modified Brick","Brick, Modified"
"88393","Brick, Modified 1 x 2 x 5 with Groove",3,1,"Modified Brick","Brick, Modified"
"90258","Brick, Modified 2 x 2 with Grooves and Axle Hole",3,1,"Modified Brick","Brick, Modified"
"98283","Brick, Modified 1 x 2 with Masonry Profile (Brick Profile)",3,1,"Modified Brick","Brick, Modified"
"14520","Brick, Modified 2 x 4 - 1 x 4 with 2 Recessed Studs and Thin Side Arches",3,1,"Modified Brick","Brick, Modified"
"6232","Brick, Modified 2 x 2 with Pin and Axle Hole",3,1,"Modified Brick","Brick, Modified"
"30414","Brick, Modified 1 x 4 with 4 Studs on 1 Side",3,1,"Modified Brick","Brick, Modified"
"15411","Brick, Modified 1 x 1 with Stud on Side and Conductive Element on Opposite Side (AppBrick)",3,1,"Modified Brick","Brick, Modified"
"6042","Brick, Modified Octagonal 2 x 2 x 3 1/3 with Side Studs",3,1,"Modified Brick","Brick, Modified"
"30236","Brick, Modified 1 x 2 with Handle",3,1,"Modified Brick","Brick, Modified"
"2434","Brick, Modified 2 x 4 x 2 with Studs on Sides",3,1,"Modified Brick","Brick, Modified"
"60583","Brick, Modified 1 x 1 x 3 with 2 Clips Vertical",3,1,"Modified Brick","Brick, Modified"
"30241","Brick, Modified 1 x 1 with Clip Vertical",3,1,"Modified Brick","Brick, Modified"
"30241b","Brick, Modified 1 x 1 with Clip Vertical (open O clip) - Hollow Stud",3,1,"Modified Brick","Brick, Modified"
"6043","Brick, Modified Octagonal 2 x 2 x 3 1/3 Corner",3,1,"Modified Brick","Brick, Modified"
"11211","Brick, Modified 1 x 2 with Studs on 1 Side",3,1,"Modified Brick","Brick, Modified"
"52038","Brick, Modified 2 x 4 - 1 x 4 with 2 Recessed Studs and Thick Side Arches",3,1,"Modified Brick","Brick, Modified"
"6037","Brick, Modified Octagonal 2 x 2 x 3 1/3",3,1,"Modified Brick","Brick, Modified"
"15624","Brick, Modified 8 x 8 with 1 x 4 Indentations and 1 x 4 Plate",3,1,"Modified Brick","Brick, Modified"
"52107","Brick, Modified 1 x 2 with Studs on 2 Sides",3,1,"Modified Brick","Brick, Modified"
"6061","Brick, Modified 2 x 4 x 2 with Holes on Sides",3,1,"Modified Brick","Brick, Modified"
"30601","Brick, Modified 2 x 2 No Studs, Sloped with Angled Side Block Extensions",3,1,"Modified Brick","Brick, Modified"
"52040","Brick, Modified 12 x 12 with 3 Pin Holes on each Side and Axle Holes in Corners",3,1,"Modified Brick","Brick, Modified"
"6032","Brick, Modified Octagonal 2 x 3 x 1 2/3 Sloped",3,1,"Modified Brick","Brick, Modified"
"6082","Rock Panel Rectangular (BURP)",3,3,"Modified Brick","Rock"
"35646","Rock 1 1/3 x 1 1/3 x 1",3,3,"Modified Brick","Rock"
"23996","Rock Panel Medium Symmetric (MURP)",3,3,"Modified Brick","Rock"
"47991","Rock Panel Skull 4 x 10 x 10",3,3,"Modified Brick","Rock"
"47847","Rock Panel 2 x 4 x 6",3,3,"Modified Brick","Rock"
"10178","Rock 1 x 2 Crystal Stepped",3,3,"Modified Brick","Rock"
"6083","Rock Panel Triangular (LURP)",3,3,"Modified Brick","Rock"
"30286","Rock Arctic Globe, Top",3,3,"Modified Brick","Rock"
"30293","Rock Boulder, Top",3,3,"Modified Brick","Rock"
"30596","Rock 2 x 2 with Center Stud",3,3,"Modified Brick","Rock"
"30294c01","Rock Boulder, Complete Assembly (Top and Bottom)",3,3,"Modified Brick","Rock"
"30153","Rock 1 x 1 Jewel 24 Facet",3,3,"Modified Brick","Rock"
"30342","Rock Arctic Globe, Bottom",3,3,"Modified Brick","Rock"
"30213","Rock 2 x 2 Crystal 3 Point",3,3,"Modified Brick","Rock"
"11127","Rock 1 x 1 Crystal 4 Point",3,3,"Modified Brick","Rock"
"15745","Rock 1 x 1 Jewel Heart Shaped",3,3,"Modified Brick","Rock"
"52","Rock 1 x 1 Crystal 5 Point",3,3,"Modified Brick","Rock"
"15091","Rock Panel 2 x 4 x 3 with Fractures (Chima Ice Cage)",3,3,"Modified Brick","Rock"
"30294","Rock Boulder, Bottom",3,3,"Modified Brick","Rock"
"18975","Technic, Brick 2 x 4 x 1 1/3 with Holes and 2 x 2 Cutout",4,1,"Technic Brick","Technic, Brick"
"2730","Technic, Brick 1 x 10 with Holes",4,1,"Technic Brick","Technic, Brick"
"2991","Technic, Brick 1 x 2 - 1 x 2 Angled with Bumper Holder",4,1,"Technic Brick","Technic, Brick"
"32000","Technic, Brick 1 x 2 with Holes",4,1,"Technic Brick","Technic, Brick"
"32018","Technic, Brick 1 x 14 with Holes",4,1,"Technic Brick","Technic, Brick"
"2989","Technic, Brick 1 x 4 with Bumper Holder",4,1,"Technic Brick","Technic, Brick"
"32064b","Technic, Brick 1 x 2 with Axle Hole - New Style with X Opening",4,1,"Technic Brick","Technic, Brick"
"32324","Technic, Brick 4 x 4 Open Center",4,1,"Technic Brick","Technic, Brick"
"32555","Technic, Brick 5 x 5 Right Angle (1 x 4 - 1 x 4)",4,1,"Technic Brick","Technic, Brick"
"3700","Technic, Brick 1 x 2 with Hole",4,1,"Technic Brick","Technic, Brick"
"3701","Technic, Brick 1 x 4 with Holes",4,1,"Technic Brick","Technic, Brick"
"17114","Technic, Brick Modified 2 x 2 with Balls with Holes and Axle Hole",4,1,"Technic Brick","Technic, Brick"
"3703","Technic, Brick 1 x 16 with Holes",4,1,"Technic Brick","Technic, Brick"
"3894","Technic, Brick 1 x 6 with Holes",4,1,"Technic Brick","Technic, Brick"
"3895","Technic, Brick 1 x 12 with Holes",4,1,"Technic Brick","Technic, Brick"
"39789","Technic, Brick 2 x 4 with 3 Axle Holes",4,1,"Technic Brick","Technic, Brick"
"40344","Technic, Brick 4 x 6 Open Center",4,1,"Technic Brick","Technic, Brick"
"40344c01","Technic, Brick 4 x 6 Open Center with 2 Fixed Rotatable Friction Pins on End",4,1,"Technic Brick","Technic, Brick"
"40345","Technic, Brick 6 x 8 Open Center",4,1,"Technic Brick","Technic, Brick"
"40345c01","Technic, Brick 6 x 8 Open Center with 2 Fixed Rotatable Friction Pins on 3 Sides",4,1,"Technic Brick","Technic, Brick"
"47431","Technic, Brick Modified 2 x 2 with Axle Hole, Rotation Joint Ball Half (Vertical Side), Vertical Axle Hole End (Fist)",4,1,"Technic Brick","Technic, Brick"
"47432","Technic, Brick Modified 2 x 3 with Pin Holes, Rotation Joint Ball Half (Vertical Side), Rotation Joint Socket",4,1,"Technic Brick","Technic, Brick"
"47452","Technic, Brick Modified 2 x 2 with Pin Hole, Rotation Joint Ball Half (Horizontal Top), Rotation Joint Socket",4,1,"Technic Brick","Technic, Brick"
"47454","Technic, Brick Modified 2 x 3 with Pin Holes, Rotation Joint Ball Half (Horizontal Top), Rotation Joint Socket",4,1,"Technic Brick","Technic, Brick"
"3702","Technic, Brick 1 x 8 with Holes",4,1,"Technic Brick","Technic, Brick"
"48170","Technic, Brick Modified 2 x 2 with Pin Hole, Rotation Joint Ball Half (Horizontal Top)",4,1,"Technic Brick","Technic, Brick"
"48171","Technic, Brick Modified 2 x 2 with Pin Holes and Rotation Joint Ball Half (Vertical Side)",4,1,"Technic Brick","Technic, Brick"
"48172","Technic, Brick Modified 2 x 2 with Pin Holes and 2 Rotation Joint Sockets",4,1,"Technic Brick","Technic, Brick"
"57908","Technic, Brick Modified 2 x 2 with Balls",4,1,"Technic Brick","Technic, Brick"
"57909","Technic, Brick Modified 2 x 2 with Ball and Axle Hole",4,1,"Technic Brick","Technic, Brick"
"57909b","Technic, Brick Modified 2 x 2 with Ball and Axle Hole with 6 Holes in Ball",4,1,"Technic Brick","Technic, Brick"
"62712","Technic, Brick Modified 2 x 2 with Ball Receptacle Reinforced and Axle Hole",4,1,"Technic Brick","Technic, Brick"
"6541","Technic, Brick 1 x 1 with Hole",4,1,"Technic Brick","Technic, Brick"
"65635","Technic, Brick 2 x 6 x 1 1/3 with Axle Holes",4,1,"Technic Brick","Technic, Brick"
"65803","Technic, Brick 16 x 16 x 1 1/3 with Holes",4,1,"Technic Brick","Technic, Brick"
"85943","Technic, Brick 1 x 2 with Hole and Dual Liftarm Extensions",4,1,"Technic Brick","Technic, Brick"
"92013","Technic, Brick Modified 2 x 2 with Ball Receptacle Wide and Axle Hole",4,1,"Technic Brick","Technic, Brick"
"48169","Technic, Brick Modified 2 x 2 with Pin Hole, Rotation Joint Socket",4,1,"Technic Brick","Technic, Brick"
"32064","Technic, Brick 1 x 2 with Axle Hole",4,1,"Technic Brick","Technic, Brick"
"11291","Wedge 3 x 4 x 2/3 Cutout",5,6,"Slope","Wedge"
"13269","Wedge 6 x 4 Cutout (Train Roof)",5,6,"Slope","Wedge"
"13349","Wedge 4 x 4 Triple Inverted with Connections between Studs",5,6,"Slope","Wedge"
"43708","Wedge 4 x 4 (Slope 18 Corner)",5,6,"Slope","Wedge"
"6069","Wedge 4 x 4 Triple without Stud Notches",5,6,"Slope","Wedge"
"22390","Wedge 6 x 8 Pointed Cutout",5,6,"Slope","Wedge"
"13548","Wedge 2 x 2 (Slope 45 Corner)",5,6,"Slope","Wedge"
"6153b","Wedge 6 x 4 Cutout with Stud Notches",5,6,"Slope","Wedge"
"64225","Wedge 4 x 3 No Studs",5,6,"Slope","Wedge"
"64867","Wedge 4 x 4 Fractured Polygon Top",5,6,"Slope","Wedge"
"2399","Wedge 3 x 4 without Stud Notches",5,6,"Slope","Wedge"
"6565","Wedge 3 x 2 Left",5,6,"Slope","Wedge"
"30382","Wedge 2 x 16 Triple",5,6,"Slope","Wedge"
"4856b","Wedge 6 x 4 Inverted with Connections between Studs",5,6,"Slope","Wedge"
"2876","Wedge 6 x 6 Cutout (Train Roof)",5,6,"Slope","Wedge"
"29115","Wedge 6 x 6 Triple Inverted",5,6,"Slope","Wedge"
"93348","Wedge 4 x 4 Taper with Stud Notches",5,6,"Slope","Wedge"
"93589","Wedge 4 x 2 x 1 1/3 with 1 x 4 Base",5,6,"Slope","Wedge"
"93591","Wedge 6 x 4 x 1 1/3 with 4 x 4 Base",5,6,"Slope","Wedge"
"93604","Wedge 3 x 4 x 2/3 Triple Curved",5,6,"Slope","Wedge"
"47757","Wedge 4 x 4 Pyramid Center",5,6,"Slope","Wedge"
"98281","Wedge 6 x 4 x 2/3 Quad Curved",5,6,"Slope","Wedge"
"48165","Wedge 3 x 3 Sloped Right",5,6,"Slope","Wedge"
"41768","Wedge 4 x 2 Left",5,6,"Slope","Wedge"
"4855","Wedge 4 x 4 Triple Inverted",5,6,"Slope","Wedge"
"42061","Wedge 12 x 3 Left",5,6,"Slope","Wedge"
"4856a","Wedge 6 x 4 Inverted without Connections between Studs",5,6,"Slope","Wedge"
"41749","Wedge 8 x 3 x 2 Open Right",5,6,"Slope","Wedge"
"4858","Wedge 4 x 4 Taper without Stud Notches",5,6,"Slope","Wedge"
"41747","Wedge 6 x 2 Right",5,6,"Slope","Wedge"
"41748","Wedge 6 x 2 Left",5,6,"Slope","Wedge"
"41767","Wedge 4 x 2 Right",5,6,"Slope","Wedge"
"41750","Wedge 8 x 3 x 2 Open Left",5,6,"Slope","Wedge"
"41764","Wedge 6 x 2 Inverted Right",5,6,"Slope","Wedge"
"41765","Wedge 6 x 2 Inverted Left",5,6,"Slope","Wedge"
"45301","Wedge 16 x 4 Triple Curved",5,6,"Slope","Wedge"
"43721","Wedge 4 x 2 Sloped Left",5,6,"Slope","Wedge"
"42060","Wedge 12 x 3 Right",5,6,"Slope","Wedge"
"6564","Wedge 3 x 2 Right",5,6,"Slope","Wedge"
"32739","Wedge 4 x 6 x 2/3 Double",5,6,"Slope","Wedge"
"30505","Wedge 3 x 3 Cut Corner",5,6,"Slope","Wedge"
"42862","Wedge 3 x 3 Sloped Left",5,6,"Slope","Wedge"
"22391","Wedge 4 x 4 Pointed",5,6,"Slope","Wedge"
"52031","Wedge 4 x 6 x 2/3 Triple Curved",5,6,"Slope","Wedge"
"43720","Wedge 4 x 2 Sloped Right",5,6,"Slope","Wedge"
"43711","Wedge 4 x 2 Triple Right",5,6,"Slope","Wedge"
"50956","Wedge 10 x 3 Right",5,6,"Slope","Wedge"
"47755","Wedge 4 x 3 Open with Cutout and 4 Studs",5,6,"Slope","Wedge"
"50373","Wedge 3 x 4 with Stud Notches",5,6,"Slope","Wedge"
"50955","Wedge 10 x 3 Left",5,6,"Slope","Wedge"
"47753","Wedge 4 x 4 No Top Studs",5,6,"Slope","Wedge"
"48933","Wedge 4 x 4 Triple with Stud Notches",5,6,"Slope","Wedge"
"43710","Wedge 4 x 2 Triple Left",5,6,"Slope","Wedge"
"45677","Wedge 4 x 4 x 2/3 Triple Curved",5,6,"Slope","Wedge"
"32084","Wedge 6 x 8 Cutout",5,6,"Slope","Wedge"
"6153a","Wedge 6 x 4 Cutout without Stud Notches",5,6,"Slope","Wedge"
"47759","Wedge 2 x 4 Triple",5,6,"Slope","Wedge"
"50948","Wedge 4 x 3 Cut Back with Cutout, 2 Studs",5,6,"Slope","Wedge"
"43713","Wedge 6 x 4 Inverted Curved",5,6,"Slope","Wedge"
"43712","Wedge 6 x 4 Triple Curved",5,6,"Slope","Wedge"
"3048c","Slope 45 2 x 1 Triple with Inside Bar",5,4,"Slope","Slope"
"3048b","Slope 45 2 x 1 Triple Smooth",5,4,"Slope","Slope"
"3049b","Slope 45 2 x 1 Double / Inverted - without Bottom Tube or Bottom Stud Holder",5,4,"Slope","Slope"
"4857","Slope 45 4 x 4 Double with Hinge",5,4,"Slope","Slope"
"15571","Slope 45 2 x 1 Triple with Bottom Stud Holder",5,4,"Slope","Slope"
"35464","Slope 45 1 x 1 Double",5,4,"Slope","Slope"
"4509","Slope 33 6 x 6 Double (Train Roof)",5,4,"Slope","Slope"
